batch 57  MS-SSIM: 0.92094	0.96333	0.97667	0.98315	0.98699	0.98965	0.99143	0.99272	0.99361	0.99437	0.99499	0.99551	0.99596	0.99629	0.99654	0.99671
batch 58  MS-SSIM: 0.92177	0.96378	0.97698	0.98337	0.98716	0.98978	0.99155	0.99282	0.99370	0.99445	0.99506	0.99557	0.99602	0.99634	0.99659	0.99676
batch 59  MS-SSIM: 0.92148	0.96367	0.97690	0.98333	0.98714	0.98978	0.99155	0.99282	0.99370	0.99445	0.99506	0.99557	0.99602	0.99635	0.99659	0.99676
batch 60  MS-SSIM: 0.92184	0.96388	0.97706	0.98345	0.98723	0.98985	0.99161	0.99288	0.99375	0.99450	0.99510	0.99561	0.99605	0.99637	0.99662	0.99678
batch 61  MS-SSIM: 0.92245	0.96427	0.97732	0.98365	0.98739	0.98998	0.99171	0.99296	0.99382	0.99456	0.99516	0.99566	0.99610	0.99642	0.99666	0.99682
batch 62  MS-SSIM: 0.92319	0.96469	0.97760	0.98385	0.98755	0.99010	0.99182	0.99305	0.99390	0.99463	0.99522	0.99571	0.99615	0.99646	0.99670	0.99686
batch 63  MS-SSIM: 0.92366	0.96501	0.97783	0.98402	0.98768	0.99021	0.99191	0.99313	0.99397	0.99469	0.99528	0.99576	0.99619	0.99650	0.99674	0.99690
batch 64  MS-SSIM: 0.92439	0.96540	0.97809	0.98421	0.98783	0.99033	0.99201	0.99321	0.99404	0.99476	0.99533	0.99581	0.99624	0.99655	0.99678	0.99694
batch 65  MS-SSIM: 0.92511	0.96579	0.97834	0.98440	0.98797	0.99044	0.99210	0.99329	0.99411	0.99482	0.99539	0.99587	0.99629	0.99659	0.99682	0.99697
batch 66  MS-SSIM: 0.92481	0.96565	0.97826	0.98434	0.98794	0.99043	0.99209	0.99328	0.99411	0.99481	0.99538	0.99586	0.99628	0.99659	0.99682	0.99697
batch 67  MS-SSIM: 0.92546	0.96601	0.97850	0.98452	0.98808	0.99053	0.99218	0.99336	0.99417	0.99487	0.99544	0.99591	0.99633	0.99663	0.99685	0.99701
batch 68  MS-SSIM: 0.92504	0.96584	0.97842	0.98448	0.98806	0.99053	0.99218	0.99337	0.99418	0.99488	0.99545	0.99592	0.99634	0.99664	0.99686	0.99702
batch 69  MS-SSIM: 0.92464	0.96566	0.97832	0.98444	0.98804	0.99053	0.99218	0.99337	0.99418	0.99489	0.99545	0.99593	0.99634	0.99664	0.99687	0.99703
batch 70  MS-SSIM: 0.92495	0.96587	0.97848	0.98456	0.98814	0.99060	0.99225	0.99343	0.99423	0.99493	0.99549	0.99596	0.99637	0.99667	0.99689	0.99705
batch 71  MS-SSIM: 0.92444	0.96553	0.97823	0.98435	0.98797	0.99046	0.99212	0.99331	0.99413	0.99484	0.99541	0.99588	0.99630	0.99660	0.99683	0.99699
batch 72  MS-SSIM: 0.92392	0.96519	0.97797	0.98414	0.98779	0.99031	0.99199	0.99320	0.99403	0.99474	0.99532	0.99580	0.99623	0.99653	0.99677	0.99693
batch 73  MS-SSIM: 0.92371	0.96513	0.97797	0.98417	0.98782	0.99034	0.99202	0.99322	0.99405	0.99476	0.99534	0.99582	0.99625	0.99655	0.99678	0.99694
batch 74  MS-SSIM: 0.92402	0.96530	0.97809	0.98426	0.98789	0.99040	0.99207	0.99326	0.99408	0.99479	0.99537	0.99584	0.99627	0.99657	0.99680	0.99696
batch 75  MS-SSIM: 0.92440	0.96557	0.97828	0.98440	0.98800	0.99049	0.99214	0.99333	0.99414	0.99484	0.99541	0.99588	0.99630	0.99660	0.99683	0.99699
batch 76  MS-SSIM: 0.92410	0.96532	0.97806	0.98421	0.98784	0.99035	0.99202	0.99322	0.99404	0.99476	0.99533	0.99581	0.99624	0.99655	0.99678	0.99694
batch 77  MS-SSIM: 0.92431	0.96546	0.97816	0.98429	0.98791	0.99041	0.99207	0.99326	0.99408	0.99479	0.99536	0.99584	0.99626	0.99656	0.99679	0.99695
batch 78  MS-SSIM: 0.92408	0.96536	0.97810	0.98425	0.98789	0.99040	0.99206	0.99326	0.99408	0.99478	0.99536	0.99584	0.99626	0.99657	0.99680	0.99695
batch 79  MS-SSIM: 0.92370	0.96514	0.97797	0.98416	0.98781	0.99033	0.99201	0.99321	0.99404	0.99475	0.99533	0.99581	0.99624	0.99654	0.99678	0.99694
batch 80  MS-SSIM: 0.92403	0.96537	0.97814	0.98429	0.98792	0.99042	0.99208	0.99327	0.99409	0.99480	0.99537	0.99585	0.99627	0.99658	0.99681	0.99696
batch 81  MS-SSIM: 0.92361	0.96514	0.97801	0.98419	0.98784	0.99035	0.99202	0.99323	0.99405	0.99477	0.99534	0.99582	0.99625	0.99655	0.99678	0.99694
batch 82  MS-SSIM: 0.92405	0.96541	0.97818	0.98432	0.98794	0.99043	0.99209	0.99328	0.99410	0.99481	0.99538	0.99586	0.99628	0.99658	0.99681	0.99697
batch 83  MS-SSIM: 0.92462	0.96571	0.97838	0.98447	0.98805	0.99052	0.99216	0.99335	0.99416	0.99486	0.99542	0.99590	0.99632	0.99661	0.99684	0.99700
batch 84  MS-SSIM: 0.92513	0.96600	0.97857	0.98461	0.98816	0.99060	0.99223	0.99341	0.99421	0.99491	0.99546	0.99593	0.99635	0.99665	0.99687	0.99702
batch 85  MS-SSIM: 0.92567	0.96628	0.97875	0.98474	0.98826	0.99069	0.99230	0.99346	0.99426	0.99495	0.99551	0.99597	0.99638	0.99668	0.99690	0.99705
batch 86  MS-SSIM: 0.92544	0.96617	0.97869	0.98470	0.98824	0.99067	0.99229	0.99346	0.99426	0.99495	0.99550	0.99597	0.99638	0.99668	0.99690	0.99705
batch 87  MS-SSIM: 0.92572	0.96633	0.97880	0.98478	0.98830	0.99072	0.99233	0.99349	0.99429	0.99497	0.99553	0.99599	0.99640	0.99669	0.99691	0.99707
batch 88  MS-SSIM: 0.92534	0.96612	0.97867	0.98469	0.98823	0.99066	0.99228	0.99345	0.99425	0.99494	0.99550	0.99597	0.99638	0.99667	0.99689	0.99705
batch 89  MS-SSIM: 0.92582	0.96639	0.97884	0.98481	0.98833	0.99074	0.99235	0.99351	0.99430	0.99499	0.99554	0.99600	0.99641	0.99670	0.99692	0.99707
batch 90  MS-SSIM: 0.92607	0.96651	0.97891	0.98487	0.98837	0.99078	0.99238	0.99353	0.99433	0.99501	0.99556	0.99602	0.99643	0.99672	0.99694	0.99709
batch 91  MS-SSIM: 0.92567	0.96632	0.97881	0.98481	0.98834	0.99076	0.99237	0.99353	0.99432	0.99501	0.99556	0.99602	0.99643	0.99672	0.99694	0.99709
batch 92  MS-SSIM: 0.92546	0.96623	0.97876	0.98478	0.98832	0.99074	0.99236	0.99352	0.99432	0.99500	0.99555	0.99602	0.99643	0.99672	0.99694	0.99709
batch 93  MS-SSIM: 0.92511	0.96598	0.97856	0.98461	0.98818	0.99063	0.99226	0.99343	0.99423	0.99493	0.99548	0.99596	0.99637	0.99666	0.99689	0.99704
batch 94  MS-SSIM: 0.92488	0.96591	0.97855	0.98463	0.98820	0.99065	0.99228	0.99345	0.99425	0.99494	0.99550	0.99597	0.99638	0.99668	0.99690	0.99705
batch 95  MS-SSIM: 0.92467	0.96581	0.97850	0.98459	0.98818	0.99064	0.99227	0.99344	0.99425	0.99494	0.99550	0.99597	0.99638	0.99668	0.99690	0.99705
batch 96  MS-SSIM: 0.92495	0.96600	0.97863	0.98469	0.98826	0.99070	0.99232	0.99348	0.99428	0.99497	0.99553	0.99599	0.99640	0.99670	0.99692	0.99707
batch 97  MS-SSIM: 0.92469	0.96578	0.97844	0.98452	0.98812	0.99057	0.99221	0.99339	0.99420	0.99489	0.99545	0.99593	0.99635	0.99664	0.99687	0.99702
batch 98  MS-SSIM: 0.92436	0.96556	0.97828	0.98439	0.98801	0.99048	0.99213	0.99332	0.99413	0.99483	0.99540	0.99588	0.99630	0.99660	0.99683	0.99699
batch 99  MS-SSIM: 0.92409	0.96534	0.97809	0.98423	0.98787	0.99036	0.99203	0.99323	0.99405	0.99476	0.99533	0.99582	0.99624	0.99655	0.99678	0.99694
batch 100  MS-SSIM: 0.92430	0.96549	0.97820	0.98432	0.98794	0.99042	0.99207	0.99326	0.99408	0.99479	0.99536	0.99584	0.99627	0.99657	0.99680	0.99696
batch 101  MS-SSIM: 0.92412	0.96541	0.97816	0.98429	0.98792	0.99041	0.99207	0.99326	0.99408	0.99479	0.99536	0.99584	0.99627	0.99657	0.99680	0.99696
batch 102  MS-SSIM: 0.92382	0.96521	0.97801	0.98417	0.98782	0.99033	0.99199	0.99319	0.99402	0.99473	0.99531	0.99580	0.99622	0.99653	0.99676	0.99692
batch 103  MS-SSIM: 0.92360	0.96502	0.97785	0.98403	0.98770	0.99023	0.99191	0.99312	0.99395	0.99467	0.99525	0.99574	0.99618	0.99649	0.99672	0.99688
